ImageID,ID,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside
frame_001320,1679,tomato_flower,1,0.8833240741,0.9494444444,0.5263020833,0.5696354167,0,-1,-1,-1,-1
frame_001320,1680,tomato_flower,1,0.8364074074,0.915,0.5492864583,0.5946875,0,-1,-1,-1,-1
frame_001320,1681,tomato_flower,1,0.537787037,0.5756481481,0.4680416667,0.4916145833,0,-1,-1,-1,-1
frame_001320,1682,tomato_flower,1,0.8182037037,0.9334259259,0.4850364583,0.53703125,0,-1,-1,-1,-1
frame_001320,1683,tomato_flower,1,0.7991759259,0.8533981481,0.5357760417,0.5559479167,0,-1,-1,-1,-1
frame_001330,1684,tomato_flower,1,0.506,0.5425185185,0.1558229167,0.17078125,0,-1,-1,-1,-1
frame_001330,1685,tomato_flower,1,0.5281666667,0.5722037037,0.1235833333,0.1488333333,0,-1,-1,-1,-1
frame_001330,1686,tomato_flower,1,0.4903055556,0.5295462963,0.1293333333,0.14715625,0,-1,-1,-1,-1
frame_001330,1687,tomato_flower,1,0.9017314815,0.9518518519,0.483578125,0.5037916667,0,-1,-1,-1,-1
frame_001330,1688,tomato_flower,1,0.5764537037,0.6063888889,0.46296875,0.4799479167,0,-1,-1,-1,-1
frame_001330,1689,tomato_flower,1,0.4342962963,0.4675925926,0.484984375,0.5000520833,0,-1,-1,-1,-1
frame_001330,1690,tomato_flower,1,0.8671481481,0.9373148148,0.5814895833,0.60953125,0,-1,-1,-1,-1
frame_001330,1691,tomato_flower,1,0.8181574074,0.9060185185,0.5827916667,0.6297395833,0,-1,-1,-1,-1
frame_001330,1692,tomato_flower,1,0.5296203704,0.5666666667,0.4387916667,0.4709895833,0,-1,-1,-1,-1
frame_001330,1693,tomato_flower,1,0.8743148148,0.992962963,0.5667552083,0.5984375,0,-1,-1,-1,-1
frame_001330,1694,tomato_flower,1,0.789537037,0.8534259259,0.52803125,0.5565104167,0,-1,-1,-1,-1
frame_001340,1695,tomato_flower,1,0.5061481481,0.5426666667,0.1547760417,0.1697291667,0,-1,-1,-1,-1
frame_001340,1696,tomato_flower,1,0.5273055556,0.5713425926,0.1226979167,0.1479479167,0,-1,-1,-1,-1
frame_001340,1697,tomato_flower,1,0.4903055556,0.5295462963,0.1286875,0.1465104167,0,-1,-1,-1,-1
frame_001340,1698,tomato_flower,1,0.8940462963,0.9441666667,0.4806510417,0.5008645833,0,-1,-1,-1,-1
frame_001340,1699,tomato_flower,1,0.5844907407,0.6144259259,0.4724895833,0.48946875,0,-1,-1,-1,-1
frame_001340,1700,tomato_flower,1,0.4285648148,0.4618518519,0.4714270833,0.4864947917,0,-1,-1,-1,-1
frame_001340,1701,tomato_flower,1,0.8150925926,0.8738888889,0.54775,0.5794270833,0,-1,-1,-1,-1
frame_001340,1702,tomato_flower,1,0.7755277778,0.8594444444,0.554625,0.6015729167,0,-1,-1,-1,-1
frame_001340,1703,tomato_flower,1,0.5284722222,0.5624074074,0.4618697917,0.4868229167,0,-1,-1,-1,-1
frame_001340,1704,tomato_flower,1,0.7756574074,0.8628703704,0.5196666667,0.5534375,0,-1,-1,-1,-1
frame_001350,1705,tomato_flower,1,0.5056666667,0.5421851852,0.153296875,0.16825,0,-1,-1,-1,-1
frame_001350,1706,tomato_flower,1,0.5265833333,0.5706203704,0.1209479167,0.1461979167,0,-1,-1,-1,-1
frame_001350,1707,tomato_flower,1,0.4917407407,0.5309722222,0.1264010417,0.1442239583,0,-1,-1,-1,-1
frame_001350,1708,tomato_flower,1,0.8885925926,0.9381481481,0.49046875,0.5082864583,0,-1,-1,-1,-1
frame_001350,1709,tomato_flower,1,0.5817407407,0.6116666667,0.4616458333,0.478625,0,-1,-1,-1,-1
frame_001350,1710,tomato_flower,1,0.4337222222,0.4638888889,0.481109375,0.4969791667,0,-1,-1,-1,-1
frame_001350,1711,tomato_flower,1,0.8225555556,0.8827777778,0.5166041667,0.553125,0,-1,-1,-1,-1
frame_001350,1712,tomato_flower,1,0.7662037037,0.8503703704,0.5417135417,0.59203125,0,-1,-1,-1,-1
frame_001350,1713,tomato_flower,1,0.5312037037,0.5613703704,0.44984375,0.47365625,0,-1,-1,-1,-1
frame_001350,1714,tomato_flower,1,0.7631296296,0.8624074074,0.4890572917,0.5325,0,-1,-1,-1,-1
frame_001360,1715,tomato_flower,1,0.5063888889,0.5428981481,0.1507395833,0.1656979167,0,-1,-1,-1,-1
frame_001360,1716,tomato_flower,1,0.5294537037,0.5734907407,0.1206822917,0.1459322917,0,-1,-1,-1,-1
frame_001360,1717,tomato_flower,1,0.4931759259,0.5324074074,0.1245208333,0.1423385417,0,-1,-1,-1,-1
frame_001360,1718,tomato_flower,1,0.9168518519,0.9664074074,0.4938020833,0.5133020833,0,-1,-1,-1,-1
frame_001360,1719,tomato_flower,1,0.6039722222,0.637037037,0.4728072917,0.49421875,0,-1,-1,-1,-1
frame_001360,1720,tomato_flower,1,0.4662407407,0.4873148148,0.5041041667,0.5202604167,0,-1,-1,-1,-1
frame_001360,1721,tomato_flower,1,0.9172407407,1,0.5592708333,0.5952083333,0,-1,-1,-1,-1
frame_001360,1722,tomato_flower,1,0.9124074074,0.9966203704,0.58465625,0.6210416667,0,-1,-1,-1,-1
frame_001360,1723,tomato_flower,1,0.5508055556,0.5810185185,0.46625,0.4934375,0,-1,-1,-1,-1
frame_001360,1724,tomato_flower,1,0.9182962963,1,0.5253072917,0.5718229167,0,-1,-1,-1,-1
frame_001360,1725,tomato_flower,1,0.8206388889,0.8806018519,0.54875,0.5753802083,0,-1,-1,-1,-1
frame_001360,1726,tomato_flower,1,0.7989444444,0.8336666667,0.5348072917,0.5514322917,0,-1,-1,-1,-1
frame_001370,1727,tomato_flower,1,0.5073425926,0.5462037037,0.1503333333,0.1669270833,0,-1,-1,-1,-1
frame_001370,1728,tomato_flower,1,0.5306481481,0.5746851852,0.1190677083,0.1443177083,0,-1,-1,-1,-1
frame_001370,1729,tomato_flower,1,0.49425,0.5334907407,0.12425,0.1420729167,0,-1,-1,-1,-1
frame_001370,1730,tomato_flower,1,0.9172037037,0.96675,0.4819895833,0.5014895833,0,-1,-1,-1,-1
frame_001370,1731,tomato_flower,1,0.6123425926,0.6435185185,0.463125,0.4814583333,0,-1,-1,-1,-1
frame_001370,1732,tomato_flower,1,0.4518981481,0.4803703704,0.499265625,0.513125,0,-1,-1,-1,-1
frame_001370,1733,tomato_flower,1,0.9262777778,1,0.5772604167,0.6136458333,0,-1,-1,-1,-1
frame_001370,1734,tomato_flower,1,0.5431574074,0.5855555556,0.45603125,0.4794270833,0,-1,-1,-1,-1
frame_001370,1735,tomato_flower,1,0.9398148148,1,0.5479010417,0.579375,0,-1,-1,-1,-1
frame_001370,1736,tomato_flower,1,0.8182314815,0.8819444444,0.5400364583,0.5626041667,0,-1,-1,-1,-1
frame_001370,1737,tomato_flower,1,0.8027407407,0.8374537037,0.5340364583,0.55065625,0,-1,-1,-1,-1
frame_001380,1738,tomato_flower,1,0.5061481481,0.5450092593,0.15046875,0.1670625,0,-1,-1,-1,-1
frame_001380,1739,tomato_flower,1,0.5318425926,0.5758796296,0.1190677083,0.1443177083,0,-1,-1,-1,-1
frame_001380,1740,tomato_flower,1,0.4953240741,0.5345648148,0.123984375,0.1418020833,0,-1,-1,-1,-1
frame_001380,1741,tomato_flower,1,0.9122407407,0.9617962963,0.4758541667,0.4953541667,0,-1,-1,-1,-1
frame_001380,1742,tomato_flower,1,0.5948888889,0.6284259259,0.466625,0.4890104167,0,-1,-1,-1,-1
frame_001380,1743,tomato_flower,1,0.4447222222,0.4731944444,0.49684375,0.510703125,0,-1,-1,-1,-1
frame_001380,1744,tomato_flower,1,0.8018425926,0.892962963,0.5142395833,0.56984375,0,-1,-1,-1,-1
frame_001380,1745,tomato_flower,1,0.5414814815,0.5864814815,0.45603125,0.4766145833,0,-1,-1,-1,-1
frame_001380,1746,tomato_flower,1,0.8049722222,0.8968518519,0.45978125,0.5146875,0,-1,-1,-1,-1
frame_001380,1747,tomato_flower,1,0.8592592593,0.9181481481,0.5043125,0.5384895833,0,-1,-1,-1,-1
frame_001390,1748,tomato_flower,1,0.5077962963,0.5466574074,0.1514010417,0.1679895833,0,-1,-1,-1,-1
frame_001390,1749,tomato_flower,1,0.5320185185,0.5760555556,0.1205208333,0.1457708333,0,-1,-1,-1,-1
frame_001390,1750,tomato_flower,1,0.4948055556,0.5340462963,0.1252395833,0.1430625,0,-1,-1,-1,-1
frame_001390,1751,tomato_flower,1,0.918787037,0.9737037037,0.4838854167,0.5033854167,0,-1,-1,-1,-1
frame_001390,1752,tomato_flower,1,0.596537037,0.6255555556,0.475453125,0.4952604167,0,-1,-1,-1,-1
frame_001390,1753,tomato_flower,1,0.4356388889,0.4628703704,0.4684947917,0.4874479167,0,-1,-1,-1,-1
frame_001390,1754,tomato_flower,1,0.8943796296,1,0.558390625,0.6035416667,0,-1,-1,-1,-1
frame_001390,1755,tomato_flower,1,0.5361111111,0.5724074074,0.4718333333,0.49359375,0,-1,-1,-1,-1
frame_001390,1756,tomato_flower,1,0.9233518519,1,0.511984375,0.5661979167,0,-1,-1,-1,-1
frame_001390,1757,tomato_flower,1,0.8220740741,0.8834259259,0.5433541667,0.5738020833,0,-1,-1,-1,-1
frame_001390,1758,tomato_flower,1,0.7900833333,0.8210648148,0.5307760417,0.55215625,0,-1,-1,-1,-1
frame_001400,1759,tomato_flower,1,0.5077962963,0.5460185185,0.1514010417,0.16953125,0,-1,-1,-1,-1
frame_001400,1760,tomato_flower,1,0.5321944444,0.5762222222,0.12196875,0.14721875,0,-1,-1,-1,-1
frame_001400,1761,tomato_flower,1,0.494287037,0.5335277778,0.1265,0.1443177083,0,-1,-1,-1,-1
frame_001400,1762,tomato_flower,1,0.9381203704,0.9925,0.46659375,0.4877604167,0,-1,-1,-1,-1
frame_001400,1763,tomato_flower,1,0.6104074074,0.6411111111,0.466578125,0.48421875,0,-1,-1,-1,-1
frame_001400,1764,tomato_flower,1,0.444,0.4688888889,0.4846302083,0.4992708333,0,-1,-1,-1,-1
frame_001400,1765,tomato_flower,1,0.9024166667,1,0.5585520833,0.5988541667,0,-1,-1,-1,-1
frame_001400,1766,tomato_flower,1,0.5499814815,0.5893518519,0.4714270833,0.4931770833,0,-1,-1,-1,-1
frame_001400,1767,tomato_flower,1,0.9356481481,1,0.533125,0.5745833333,0,-1,-1,-1,-1
frame_001400,1768,tomato_flower,1,0.8203518519,0.8797222222,0.50865625,0.5392708333,0,-1,-1,-1,-1
frame_001400,1769,tomato_flower,1,0.7938148148,0.8247962963,0.5309375,0.5523177083,0,-1,-1,-1,-1
frame_001410,1770,tomato_flower,1,0.508212963,0.5464351852,0.1555833333,0.1737135417,0,-1,-1,-1,-1
frame_001410,1771,tomato_flower,1,0.5309537037,0.5749907407,0.1245260417,0.1497760417,0,-1,-1,-1,-1
frame_001410,1772,tomato_flower,1,0.493462963,0.5327037037,0.13021875,0.1480364583,0,-1,-1,-1,-1
frame_001410,1773,tomato_flower,1,0.9118425926,0.9687037037,0.4640416667,0.4827083333,0,-1,-1,-1,-1
frame_001410,1774,tomato_flower,1,0.6177777778,0.6482407407,0.4708385417,0.4872395833,0,-1,-1,-1,-1
frame_001410,1775,tomato_flower,1,0.7950740741,0.9047222222,0.469,0.5240104167,0,-1,-1,-1,-1
frame_001410,1776,tomato_flower,1,0.5611111111,0.592537037,0.4713020833,0.4886927083,0,-1,-1,-1,-1
frame_001410,1777,tomato_flower,1,0.7930555556,0.8914814815,0.4003802083,0.4608333333,0,-1,-1,-1,-1
frame_001410,1778,tomato_flower,1,0.7959722222,0.8527777778,0.50075,0.5313541667,0,-1,-1,-1,-1
frame_001410,1779,tomato_flower,1,0.8093518519,0.842962963,0.5368541667,0.5513541667,0,-1,-1,-1,-1
frame_001410,1780,tomato_flower,1,0.4549074074,0.4896111111,0.50465625,0.5202708333,0,-1,-1,-1,-1
frame_001420,1781,tomato_flower,1,0.508212963,0.5464351852,0.1558229167,0.1739583333,0,-1,-1,-1,-1
frame_001420,1782,tomato_flower,1,0.5308796296,0.5749166667,0.124125,0.149375,0,-1,-1,-1,-1
frame_001420,1783,tomato_flower,1,0.493462963,0.5327037037,0.1306197917,0.1484427083,0,-1,-1,-1,-1
frame_001420,1784,tomato_flower,1,0.9070833333,0.9609259259,0.466046875,0.4883854167,0,-1,-1,-1,-1
frame_001420,1785,tomato_flower,1,0.7655277778,0.8786018519,0.4786822917,0.52515625,0,-1,-1,-1,-1
frame_001420,1786,tomato_flower,1,0.5768888889,0.6163888889,0.4792083333,0.5009375,0,-1,-1,-1,-1
frame_001420,1787,tomato_flower,1,0.764537037,0.8492592593,0.4104166667,0.4675,0,-1,-1,-1,-1
frame_001420,1788,tomato_flower,1,0.784212963,0.8415740741,0.5122083333,0.5363541667,0,-1,-1,-1,-1
frame_001420,1789,tomato_flower,1,0.8079166667,0.8472222222,0.53459375,0.5525,0,-1,-1,-1,-1
frame_001420,1790,tomato_flower,1,0.4630185185,0.4961111111,0.5073958333,0.5204166667,0,-1,-1,-1,-1
frame_001420,1791,tomato_flower,1,0.6317777778,0.6659259259,0.485203125,0.5034375,0,-1,-1,-1,-1
frame_001430,1792,tomato_flower,1,0.508212963,0.5464351852,0.1560677083,0.1741979167,0,-1,-1,-1,-1
frame_001430,1793,tomato_flower,1,0.5308055556,0.5748425926,0.12371875,0.14896875,0,-1,-1,-1,-1
frame_001430,1794,tomato_flower,1,0.493462963,0.5327037037,0.1310260417,0.14884375,0,-1,-1,-1,-1
frame_001430,1795,tomato_flower,1,0.9199722222,0.9638888889,0.4774791667,0.4947760417,0,-1,-1,-1,-1
frame_001430,1796,tomato_flower,1,0.8235277778,0.9272222222,0.5325,0.5784322917,0,-1,-1,-1,-1
frame_001430,1797,tomato_flower,1,0.5765462963,0.6071296296,0.4865677083,0.5075520833,0,-1,-1,-1,-1
frame_001430,1798,tomato_flower,1,0.8260092593,0.9221296296,0.4795729167,0.5202083333,0,-1,-1,-1,-1
frame_001430,1799,tomato_flower,1,0.8783981481,0.9327777778,0.5149947917,0.5508333333,0,-1,-1,-1,-1
frame_001430,1800,tomato_flower,1,0.8128796296,0.8427777778,0.540171875,0.55390625,0,-1,-1,-1,-1
frame_001430,1801,tomato_flower,1,0.4603888889,0.4887037037,0.502015625,0.5159895833,0,-1,-1,-1,-1
frame_001430,1802,tomato_flower,1,0.6454907407,0.6763888889,0.4923125,0.5105208333,0,-1,-1,-1,-1
frame_001430,1803,tomato_flower,1,0.6003888889,0.6275833333,0.4982552083,0.5127760417,0,-1,-1,-1,-1
frame_001440,1804,tomato_flower,1,0.5085,0.5467222222,0.15590625,0.1740364583,0,-1,-1,-1,-1
frame_001440,1805,tomato_flower,1,0.5307314815,0.5747685185,0.1233177083,0.1485677083,0,-1,-1,-1,-1
frame_001440,1806,tomato_flower,1,0.493462963,0.5327037037,0.13021875,0.1480364583,0,-1,-1,-1,-1
frame_001440,1807,tomato_flower,1,0.9216944444,0.9728703704,0.490453125,0.5123958333,0,-1,-1,-1,-1
frame_001440,1808,tomato_flower,1,0.8741296296,0.9805555556,0.5764583333,0.6247395833,0,-1,-1,-1,-1
frame_001440,1809,tomato_flower,1,0.5720648148,0.5937037037,0.4794010417,0.4953645833,0,-1,-1,-1,-1
frame_001440,1810,tomato_flower,1,0.905537037,0.9889814815,0.533796875,0.57328125,0,-1,-1,-1,-1
frame_001440,1811,tomato_flower,1,0.9131759259,0.989537037,0.564765625,0.5994270833,0,-1,-1,-1,-1
frame_001440,1812,tomato_flower,1,0.8090925926,0.8407407407,0.538234375,0.5546875,0,-1,-1,-1,-1
frame_001440,1813,tomato_flower,1,0.4558333333,0.4836111111,0.4955052083,0.509046875,0,-1,-1,-1,-1
frame_001440,1814,tomato_flower,1,0.6273240741,0.6562037037,0.4773489583,0.4960416667,0,-1,-1,-1,-1
frame_001440,1815,tomato_flower,1,0.5876111111,0.6106481481,0.4707447917,0.4867708333,0,-1,-1,-1,-1
frame_001440,1816,tomato_flower,1,0.8290462963,0.8779351852,0.5527864583,0.57621875,0,-1,-1,-1,-1
frame_001450,1817,tomato_flower,1,0.5085,0.547037037,0.1541302083,0.1703125,0,-1,-1,-1,-1
frame_001450,1818,tomato_flower,1,0.5306666667,0.5746944444,0.1229114583,0.1481614583,0,-1,-1,-1,-1
frame_001450,1819,tomato_flower,1,0.4957592593,0.535,0.1289270833,0.1467447917,0,-1,-1,-1,-1
frame_001450,1820,tomato_flower,1,0.9117777778,0.9517592593,0.4820885417,0.5019270833,0,-1,-1,-1,-1
frame_001450,1821,tomato_flower,1,0.8001851852,0.9062037037,0.5495052083,0.59640625,0,-1,-1,-1,-1
frame_001450,1822,tomato_flower,1,0.5806759259,0.6044444444,0.48209375,0.5000520833,0,-1,-1,-1,-1
frame_001450,1823,tomato_flower,1,0.8196018519,0.9030555556,0.5170625,0.54515625,0,-1,-1,-1,-1
frame_001450,1824,tomato_flower,1,0.85575,0.9011111111,0.5419791667,0.574796875,0,-1,-1,-1,-1
frame_001450,1825,tomato_flower,1,0.4539166667,0.4828703704,0.496203125,0.51015625,0,-1,-1,-1,-1
frame_001450,1826,tomato_flower,1,0.6392777778,0.67,0.4662916667,0.485,0,-1,-1,-1,-1
frame_001450,1827,tomato_flower,1,0.6029351852,0.6303703704,0.4858072917,0.4988541667,0,-1,-1,-1,-1
frame_001460,1828,tomato_flower,1,0.5090740741,0.5476111111,0.152515625,0.1686979167,0,-1,-1,-1,-1
frame_001460,1829,tomato_flower,1,0.5321018519,0.5761296296,0.1216197917,0.1468697917,0,-1,-1,-1,-1
frame_001460,1830,tomato_flower,1,0.4960462963,0.535287037,0.1271510417,0.14496875,0,-1,-1,-1,-1
frame_001460,1831,tomato_flower,1,0.8948425926,0.9398148148,0.4899895833,0.5081770833,0,-1,-1,-1,-1
frame_001460,1832,tomato_flower,1,0.710537037,0.7959259259,0.51209375,0.5655208333,0,-1,-1,-1,-1
frame_001460,1833,tomato_flower,1,0.5708796296,0.5937962963,0.478265625,0.49953125,0,-1,-1,-1,-1
frame_001460,1834,tomato_flower,1,0.6931851852,0.7882407407,0.46478125,0.5105208333,0,-1,-1,-1,-1
frame_001460,1835,tomato_flower,1,0.7508148148,0.8135185185,0.4999166667,0.540625,0,-1,-1,-1,-1
frame_001460,1836,tomato_flower,1,0.4657962963,0.4945,0.5035260417,0.5170677083,0,-1,-1,-1,-1
frame_001460,1837,tomato_flower,1,0.6279074074,0.6581481481,0.4811666667,0.50125,0,-1,-1,-1,-1
frame_001460,1838,tomato_flower,1,0.5818333333,0.6078703704,0.4781302083,0.4920833333,0,-1,-1,-1,-1
frame_001460,1839,tomato_flower,1,0.775037037,0.8184722222,0.5350416667,0.5580104167,0,-1,-1,-1,-1
frame_001460,1840,tomato_flower,1,0.8111018519,0.8467685185,0.5407552083,0.5565572917,0,-1,-1,-1,-1
frame_001470,1841,tomato_flower,1,0.5094259259,0.5479722222,0.1532552083,0.1694375,0,-1,-1,-1,-1
frame_001470,1842,tomato_flower,1,0.5331759259,0.577212963,0.1219583333,0.1472083333,0,-1,-1,-1,-1
frame_001470,1843,tomato_flower,1,0.497,0.5362407407,0.1280260417,0.14584375,0,-1,-1,-1,-1
frame_001470,1844,tomato_flower,1,0.9064074074,0.9522222222,0.4937083333,0.5135416667,0,-1,-1,-1,-1
frame_001470,1845,tomato_flower,1,0.8332314815,0.9301851852,0.5725104167,0.6119791667,0,-1,-1,-1,-1
frame_001470,1846,tomato_flower,1,0.8266296296,0.929537037,0.5258958333,0.5730208333,0,-1,-1,-1,-1
frame_001470,1847,tomato_flower,1,0.8590740741,0.9436111111,0.5452083333,0.5794270833,0,-1,-1,-1,-1
frame_001470,1848,tomato_flower,1,0.4648703704,0.4957407407,0.5025364583,0.5172916667,0,-1,-1,-1,-1
frame_001470,1849,tomato_flower,1,0.6368333333,0.665462963,0.47425,0.4921354167,0,-1,-1,-1,-1
frame_001470,1850,tomato_flower,1,0.579037037,0.6114814815,0.4799635417,0.4963020833,0,-1,-1,-1,-1
frame_001470,1851,tomato_flower,1,0.8146851852,0.8498703704,0.5386770833,0.5543020833,0,-1,-1,-1,-1
frame_001470,1852,tomato_flower,1,0.8020555556,0.8347592593,0.550015625,0.57403125,0,-1,-1,-1,-1
frame_001480,1853,tomato_flower,1,0.509787037,0.5483240741,0.1539947917,0.1701770833,0,-1,-1,-1,-1
frame_001480,1854,tomato_flower,1,0.53425,0.578287037,0.122296875,0.147546875,0,-1,-1,-1,-1
frame_001480,1855,tomato_flower,1,0.497962963,0.5371944444,0.1289010417,0.14671875,0,-1,-1,-1,-1
frame_001480,1856,tomato_flower,1,0.9313981481,0.9831481481,0.4943802083,0.5172395833,0,-1,-1,-1,-1
frame_001480,1857,tomato_flower,1,0.9281481481,1,0.6054947917,0.6449635417,0,-1,-1,-1,-1
frame_001480,1858,tomato_flower,1,0.8361111111,0.9131481481,0.5528645833,0.5794791667,0,-1,-1,-1,-1
frame_001480,1859,tomato_flower,1,0.9543518519,1,0.584421875,0.6075,0,-1,-1,-1,-1
frame_001480,1860,tomato_flower,1,0.4634444444,0.494,0.5023177083,0.5169010417,0,-1,-1,-1,-1
frame_001480,1861,tomato_flower,1,0.639037037,0.6742592593,0.4755104167,0.49546875,0,-1,-1,-1,-1
frame_001480,1862,tomato_flower,1,0.58075,0.6212037037,0.4836145833,0.4998958333,0,-1,-1,-1,-1
frame_001480,1863,tomato_flower,1,0.8148148148,0.8494444444,0.533625,0.5528125,0,-1,-1,-1,-1
frame_001490,1864,tomato_flower,1,0.5101666667,0.548712963,0.1549635417,0.1711458333,0,-1,-1,-1,-1
frame_001490,1865,tomato_flower,1,0.5349166667,0.5789537037,0.1232083333,0.1484583333,0,-1,-1,-1,-1
frame_001490,1866,tomato_flower,1,0.4971944444,0.5364351852,0.1295989583,0.1474166667,0,-1,-1,-1,-1
frame_001490,1867,tomato_flower,1,0.9148703704,0.9687037037,0.47996875,0.5030729167,0,-1,-1,-1,-1
frame_001490,1868,tomato_flower,1,0.8380925926,0.9190740741,0.5490260417,0.59359375,0,-1,-1,-1,-1
frame_001490,1869,tomato_flower,1,0.8716388889,0.9552777778,0.5154479167,0.54484375,0,-1,-1,-1,-1
frame_001490,1870,tomato_flower,1,0.8671851852,0.9442592593,0.5312083333,0.5705729167,0,-1,-1,-1,-1
frame_001490,1871,tomato_flower,1,0.4664722222,0.494537037,0.502875,0.5170833333,0,-1,-1,-1,-1
frame_001490,1872,tomato_flower,1,0.6395648148,0.670462963,0.477890625,0.4958854167,0,-1,-1,-1,-1
frame_001490,1873,tomato_flower,1,0.5881018519,0.6159259259,0.48334375,0.49875,0,-1,-1,-1,-1
frame_001490,1874,tomato_flower,1,0.7958055556,0.8601851852,0.5127708333,0.5438541667,0,-1,-1,-1,-1
frame_001500,1875,tomato_flower,1,0.5105555556,0.5490925926,0.1559322917,0.1721145833,0,-1,-1,-1,-1
frame_001500,1876,tomato_flower,1,0.5355925926,0.5796203704,0.124125,0.149375,0,-1,-1,-1,-1
frame_001500,1877,tomato_flower,1,0.4964259259,0.5356666667,0.130296875,0.1481197917,0,-1,-1,-1,-1
frame_001500,1878,tomato_flower,1,0.9111111111,0.9603703704,0.4830208333,0.5033854167,0,-1,-1,-1,-1
frame_001500,1879,tomato_flower,1,0.7964907407,0.8973148148,0.5136875,0.55953125,0,-1,-1,-1,-1
frame_001500,1880,tomato_flower,1,0.8426574074,0.9119444444,0.4917291667,0.5266145833,0,-1,-1,-1,-1
frame_001500,1881,tomato_flower,1,0.4652962963,0.4953703704,0.505609375,0.5202083333,0,-1,-1,-1,-1
frame_001500,1882,tomato_flower,1,0.6326018519,0.6631574074,0.4695729167,0.48728125,0,-1,-1,-1,-1
frame_001500,1883,tomato_flower,1,0.577037037,0.6171296296,0.4796145833,0.4998958333,0,-1,-1,-1,-1
frame_001500,1884,tomato_flower,1,0.7666666667,0.8655555556,0.45184375,0.5061458333,0,-1,-1,-1,-1
frame_001500,1885,tomato_flower,1,0.8136111111,0.8457407407,0.5376510417,0.5637916667,0,-1,-1,-1,-1
frame_001510,1886,tomato_flower,1,0.5109351852,0.5494722222,0.1569010417,0.1730833333,0,-1,-1,-1,-1
frame_001510,1887,tomato_flower,1,0.5362592593,0.5802962963,0.1250364583,0.1502864583,0,-1,-1,-1,-1
frame_001510,1888,tomato_flower,1,0.4956666667,0.5349074074,0.131,0.1488177083,0,-1,-1,-1,-1
frame_001510,1889,tomato_flower,1,0.9165648148,0.9677777778,0.4860885417,0.508125,0,-1,-1,-1,-1
frame_001510,1890,tomato_flower,1,0.8282222222,0.927037037,0.5895364583,0.6353802083,0,-1,-1,-1,-1
frame_001510,1891,tomato_flower,1,0.8679444444,0.9585185185,0.5717604167,0.6125,0,-1,-1,-1,-1
frame_001510,1892,tomato_flower,1,0.4655555556,0.4951851852,0.5019427083,0.5165260417,0,-1,-1,-1,-1
frame_001510,1893,tomato_flower,1,0.6177407407,0.6482962963,0.482421875,0.5001302083,0,-1,-1,-1,-1
frame_001510,1894,tomato_flower,1,0.5626296296,0.6024444444,0.4718072917,0.4915989583,0,-1,-1,-1,-1
frame_001510,1895,tomato_flower,1,0.812037037,0.8638888889,0.5375,0.5696875,0,-1,-1,-1,-1
frame_001520,1896,tomato_flower,1,0.5109351852,0.5494722222,0.156578125,0.1727604167,0,-1,-1,-1,-1
frame_001520,1897,tomato_flower,1,0.5362592593,0.5802962963,0.1258125,0.1510625,0,-1,-1,-1,-1
frame_001520,1898,tomato_flower,1,0.4956666667,0.5349074074,0.1303489583,0.1481666667,0,-1,-1,-1,-1
frame_001520,1899,tomato_flower,1,0.8984259259,0.9557407407,0.4863020833,0.5046354167,0,-1,-1,-1,-1
frame_001520,1900,tomato_flower,1,0.8067037037,0.8813888889,0.5916354167,0.6271354167,0,-1,-1,-1,-1
frame_001520,1901,tomato_flower,1,0.8441296296,0.8853703704,0.57046875,0.6050520833,0,-1,-1,-1,-1
frame_001520,1902,tomato_flower,1,0.4555833333,0.485212963,0.4947239583,0.5093072917,0,-1,-1,-1,-1
frame_001520,1903,tomato_flower,1,0.6355277778,0.6682407407,0.471953125,0.4900520833,0,-1,-1,-1,-1
frame_001520,1904,tomato_flower,1,0.5765740741,0.5993703704,0.476703125,0.4939583333,0,-1,-1,-1,-1
frame_001520,1905,tomato_flower,1,0.7808425926,0.8438888889,0.5505104167,0.5767708333,0,-1,-1,-1,-1
frame_001520,1906,tomato_flower,1,0.5927962963,0.6198148148,0.4720989583,0.4875625,0,-1,-1,-1,-1
frame_001520,1907,tomato_flower,1,0.8108518519,0.8447037037,0.5347135417,0.551171875,0,-1,-1,-1,-1
frame_001530,1908,tomato_flower,1,0.5109351852,0.5494722222,0.1562552083,0.1724375,0,-1,-1,-1,-1
frame_001530,1909,tomato_flower,1,0.5362592593,0.5802962963,0.124359375,0.149609375,0,-1,-1,-1,-1
frame_001530,1910,tomato_flower,1,0.4956666667,0.5349074074,0.1296979167,0.147515625,0,-1,-1,-1,-1
frame_001530,1911,tomato_flower,1,0.894712963,0.9520185185,0.494203125,0.5125364583,0,-1,-1,-1,-1
frame_001530,1912,tomato_flower,1,0.7753055556,0.854537037,0.548875,0.5997395833,0,-1,-1,-1,-1
frame_001530,1913,tomato_flower,1,0.8181018519,0.8737962963,0.5260833333,0.57484375,0,-1,-1,-1,-1
frame_001530,1914,tomato_flower,1,0.4572592593,0.4868888889,0.4940416667,0.508625,0,-1,-1,-1,-1
frame_001530,1915,tomato_flower,1,0.6391666667,0.6709907407,0.480171875,0.4977604167,0,-1,-1,-1,-1
