ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside
frame_000410,,tomato_flower,1,0.6914907407407407,0.7470462962962963,0.43471875,0.48523958333333334,0,-1,-1,-1,-1
frame_000410,,tomato_flower,1,0.6682407407407408,0.7322037037037037,0.45238020833333337,0.5004166666666666,0,-1,-1,-1,-1
frame_000410,,tomato_flower,1,0.5563888888888888,0.586037037037037,0.40729166666666666,0.4317708333333333,0,-1,-1,-1,-1
frame_000410,,tomato_flower,1,0.5181851851851852,0.5431851851851852,0.4026875,0.42143749999999996,0,-1,-1,-1,-1
frame_000410,,tomato_flower,1,0.508175925925926,0.5433611111111112,0.43094791666666665,0.45490624999999996,0,-1,-1,-1,-1
frame_000410,,tomato_flower,1,0.4888888888888889,0.5222222222222223,0.47892708333333334,0.49838541666666664,0,-1,-1,-1,-1
frame_000410,,tomato_flower,1,0.4199074074074074,0.45185185185185184,0.48125520833333335,0.49698437500000003,0,-1,-1,-1,-1
frame_000410,,tomato_flower,1,0.7504074074074074,0.8032407407407407,0.5014635416666666,0.5305208333333333,0,-1,-1,-1,-1
frame_000410,,tomato_flower,1,0.8779444444444444,0.9299074074074074,0.47309375000000004,0.49937499999999996,0,-1,-1,-1,-1
frame_000410,,tomato_flower,1,0.5259259259259259,0.5703703703703704,0.11994791666666667,0.14463541666666666,0,-1,-1,-1,-1
frame_000410,,tomato_flower,1,0.4898148148148148,0.5305555555555556,0.12635416666666666,0.14375,0,-1,-1,-1,-1
frame_000420,,tomato_flower,1,0.5063611111111112,0.54525,0.1520989583333333,0.16734375,0,-1,-1,-1,-1
frame_000420,,tomato_flower,1,0.6615277777777778,0.7340555555555556,0.42134375,0.4640416666666667,0,-1,-1,-1,-1
frame_000420,,tomato_flower,1,0.7131851851851851,0.7687407407407407,0.4662864583333333,0.5168072916666666,0,-1,-1,-1,-1
frame_000420,,tomato_flower,1,0.6885555555555556,0.7525185185185186,0.48471875,0.5327552083333333,0,-1,-1,-1,-1
frame_000420,,tomato_flower,1,0.5613425925925926,0.5873148148148147,0.410078125,0.4345572916666667,0,-1,-1,-1,-1
frame_000420,,tomato_flower,1,0.5173611111111112,0.5423611111111111,0.406640625,0.425390625,0,-1,-1,-1,-1
frame_000420,,tomato_flower,1,0.508175925925926,0.5433611111111112,0.4332708333333333,0.4572291666666667,0,-1,-1,-1,-1
frame_000420,,tomato_flower,1,0.4916388888888889,0.5249722222222223,0.4808645833333333,0.5003229166666666,0,-1,-1,-1,-1
frame_000420,,tomato_flower,1,0.42130555555555554,0.45325,0.48266145833333335,0.49799479166666666,0,-1,-1,-1,-1
frame_000420,,tomato_flower,1,0.7590092592592593,0.8062962962962963,0.5172760416666666,0.5413020833333333,0,-1,-1,-1,-1
frame_000420,,tomato_flower,1,0.8755370370370371,0.9317592592592592,0.4808385416666667,0.5071197916666667,0,-1,-1,-1,-1
frame_000420,,tomato_flower,1,0.526287037037037,0.5707314814814815,0.11947916666666666,0.14416666666666667,0,-1,-1,-1,-1
frame_000420,,tomato_flower,1,0.4922222222222222,0.5305555555555556,0.12635416666666666,0.14375,0,-1,-1,-1,-1
frame_000430,,tomato_flower,1,0.5070833333333333,0.5459722222222222,0.15008333333333335,0.165328125,0,-1,-1,-1,-1
frame_000430,,tomato_flower,1,0.7614814814814814,0.8071759259259259,0.4390104166666667,0.4635729166666666,0,-1,-1,-1,-1
frame_000430,,tomato_flower,1,0.7255555555555556,0.7989814814814815,0.47270833333333334,0.5187552083333333,0,-1,-1,-1,-1
frame_000430,,tomato_flower,1,0.743537037037037,0.8075,0.5272083333333334,0.57525,0,-1,-1,-1,-1
frame_000430,,tomato_flower,1,0.5619444444444445,0.5869444444444444,0.42139583333333336,0.4444270833333333,0,-1,-1,-1,-1
frame_000430,,tomato_flower,1,0.5163703703703704,0.5413703703703703,0.41515625,0.43479166666666663,0,-1,-1,-1,-1
frame_000430,,tomato_flower,1,0.5107592592592592,0.5459444444444445,0.44257291666666665,0.46653125,0,-1,-1,-1,-1
frame_000430,,tomato_flower,1,0.4961018518518518,0.5294351851851852,0.4839322916666667,0.503390625,0,-1,-1,-1,-1
frame_000430,,tomato_flower,1,0.42269444444444443,0.45463888888888887,0.4840625,0.49900520833333334,0,-1,-1,-1,-1
frame_000430,,tomato_flower,1,0.7711851851851852,0.8304259259259259,0.5066822916666667,0.5555520833333334,0,-1,-1,-1,-1
frame_000430,,tomato_flower,1,0.8953703703703704,0.9515925925925927,0.48585937500000004,0.512140625,0,-1,-1,-1,-1
frame_000430,,tomato_flower,1,0.5266388888888889,0.5710833333333333,0.11900520833333333,0.14369270833333334,0,-1,-1,-1,-1
frame_000430,,tomato_flower,1,0.49461111111111106,0.5329444444444444,0.12460416666666667,0.142,0,-1,-1,-1,-1
frame_000440,,tomato_flower,1,0.509712962962963,0.5486018518518518,0.14644791666666668,0.16169791666666666,0,-1,-1,-1,-1
frame_000440,,tomato_flower,1,0.7588981481481482,0.8045925925925926,0.44546354166666663,0.47003125,0,-1,-1,-1,-1
frame_000440,,tomato_flower,1,0.7462962962962963,0.7969444444444445,0.47640625000000003,0.51375,0,-1,-1,-1,-1
frame_000440,,tomato_flower,1,0.7527129629629629,0.8263888888888888,0.52446875,0.57734375,0,-1,-1,-1,-1
frame_000440,,tomato_flower,1,0.5694074074074075,0.5944074074074075,0.41526562499999997,0.438296875,0,-1,-1,-1,-1
frame_000440,,tomato_flower,1,0.523824074074074,0.5488240740740741,0.4103177083333333,0.429953125,0,-1,-1,-1,-1
frame_000440,,tomato_flower,1,0.5147777777777778,0.549962962962963,0.4399895833333333,0.4639479166666666,0,-1,-1,-1,-1
frame_000440,,tomato_flower,1,0.49839814814814815,0.5317314814814814,0.48473958333333333,0.5041979166666667,0,-1,-1,-1,-1
frame_000440,,tomato_flower,1,0.4239351851851852,0.45587962962962963,0.4852239583333333,0.5001666666666666,0,-1,-1,-1,-1
frame_000440,,tomato_flower,1,0.785537037037037,0.8447685185185185,0.5037760416666667,0.5526510416666667,0,-1,-1,-1,-1
frame_000440,,tomato_flower,1,0.8967592592592593,0.9497962962962962,0.48314583333333333,0.5094322916666667,0,-1,-1,-1,-1
frame_000440,,tomato_flower,1,0.53525,0.5796944444444445,0.11591145833333334,0.14059895833333333,0,-1,-1,-1,-1
frame_000440,,tomato_flower,1,0.49796296296296294,0.5362962962962964,0.1204375,0.13783333333333334,0,-1,-1,-1,-1
frame_000450,,tomato_flower,1,0.510425925925926,0.5493148148148148,0.14416145833333335,0.15941145833333334,0,-1,-1,-1,-1
frame_000450,,tomato_flower,1,0.7308055555555555,0.7765,0.40875,0.43331250000000004,0,-1,-1,-1,-1
frame_000450,,tomato_flower,1,0.6768888888888889,0.7424074074074074,0.43364583333333334,0.47380208333333335,0,-1,-1,-1,-1
frame_000450,,tomato_flower,1,0.7002777777777778,0.7681481481481481,0.4907708333333333,0.5425,0,-1,-1,-1,-1
frame_000450,,tomato_flower,1,0.5669259259259259,0.5919259259259259,0.4073645833333333,0.43039583333333337,0,-1,-1,-1,-1
frame_000450,,tomato_flower,1,0.523,0.548,0.4054375,0.42506770833333335,0,-1,-1,-1,-1
frame_000450,,tomato_flower,1,0.5147777777777778,0.549962962962963,0.43534375000000003,0.45930208333333333,0,-1,-1,-1,-1
frame_000450,,tomato_flower,1,0.49923148148148144,0.5325648148148148,0.481484375,0.5009427083333333,0,-1,-1,-1,-1
frame_000450,,tomato_flower,1,0.4251759259259259,0.45712037037037034,0.4863854166666667,0.501328125,0,-1,-1,-1,-1
frame_000450,,tomato_flower,1,0.7248055555555555,0.7844444444444445,0.4779791666666667,0.5294270833333333,0,-1,-1,-1,-1
frame_000450,,tomato_flower,1,0.8981481481481481,0.9480000000000001,0.4804375,0.50671875,0,-1,-1,-1,-1
frame_000450,,tomato_flower,1,0.53525,0.5796944444444445,0.11308854166666667,0.13777604166666665,0,-1,-1,-1,-1
frame_000450,,tomato_flower,1,0.4998703703703704,0.5382037037037037,0.11828645833333334,0.13568229166666665,0,-1,-1,-1,-1
frame_000450,,tomato_flower,1,0.7707222222222222,0.8256666666666667,0.5167239583333333,0.54275,0,-1,-1,-1,-1
frame_000460,,tomato_flower,1,0.5090555555555555,0.5479444444444445,0.14222916666666666,0.15864583333333335,0,-1,-1,-1,-1
frame_000460,,tomato_flower,1,0.7308055555555555,0.7765,0.40875,0.43331250000000004,0,-1,-1,-1,-1
frame_000460,,tomato_flower,1,0.6983055555555555,0.7647222222222222,0.417421875,0.45924479166666665,0,-1,-1,-1,-1
frame_000460,,tomato_flower,1,0.7006481481481482,0.7622962962962962,0.47740625,0.5202083333333333,0,-1,-1,-1,-1
frame_000460,,tomato_flower,1,0.5700833333333334,0.5950833333333334,0.41059375000000004,0.43361979166666664,0,-1,-1,-1,-1
frame_000460,,tomato_flower,1,0.5221388888888888,0.5471388888888888,0.40866145833333334,0.428296875,0,-1,-1,-1,-1
frame_000460,,tomato_flower,1,0.5165000000000001,0.5516851851851853,0.4351770833333333,0.45913541666666663,0,-1,-1,-1,-1
frame_000460,,tomato_flower,1,0.49957407407407406,0.5329074074074074,0.4809010416666667,0.500359375,0,-1,-1,-1,-1
frame_000460,,tomato_flower,1,0.4262037037037037,0.45814814814814814,0.4834791666666666,0.498421875,0,-1,-1,-1,-1
frame_000460,,tomato_flower,1,0.7203333333333334,0.7754629629629629,0.45919791666666665,0.508125,0,-1,-1,-1,-1
frame_000460,,tomato_flower,1,0.899537037037037,0.9462037037037037,0.47772395833333337,0.5040104166666667,0,-1,-1,-1,-1
frame_000460,,tomato_flower,1,0.5348333333333334,0.5792777777777778,0.114171875,0.138859375,0,-1,-1,-1,-1
frame_000460,,tomato_flower,1,0.4998703703703704,0.5382037037037037,0.116734375,0.1341302083333333,0,-1,-1,-1,-1
frame_000460,,tomato_flower,1,0.7731481481481481,0.8242870370370371,0.5064583333333333,0.532484375,0,-1,-1,-1,-1
frame_000470,,tomato_flower,1,0.5090555555555555,0.5479444444444445,0.14466666666666667,0.16072916666666667,0,-1,-1,-1,-1
frame_000470,,tomato_flower,1,0.7197222222222222,0.7870370370370371,0.40119791666666665,0.44468749999999996,0,-1,-1,-1,-1
frame_000470,,tomato_flower,1,0.7416666666666667,0.7950092592592592,0.46838541666666667,0.5128489583333333,0,-1,-1,-1,-1
frame_000470,,tomato_flower,1,0.5770185185185185,0.6020185185185185,0.41503125,0.4380572916666667,0,-1,-1,-1,-1
frame_000470,,tomato_flower,1,0.529787037037037,0.554787037037037,0.4102760416666667,0.42991145833333333,0,-1,-1,-1,-1
frame_000470,,tomato_flower,1,0.5203240740740741,0.5555092592592593,0.43665625,0.4606145833333333,0,-1,-1,-1,-1
frame_000470,,tomato_flower,1,0.5015555555555555,0.5348888888888889,0.48257291666666663,0.5020364583333333,0,-1,-1,-1,-1
frame_000470,,tomato_flower,1,0.4255185185185185,0.45746296296296296,0.48115625,0.49609895833333334,0,-1,-1,-1,-1
frame_000470,,tomato_flower,1,0.7685185185185185,0.8236481481481481,0.44815625000000003,0.4970833333333333,0,-1,-1,-1,-1
frame_000470,,tomato_flower,1,0.9286851851851852,0.9753518518518519,0.47438020833333333,0.5006614583333333,0,-1,-1,-1,-1
frame_000470,,tomato_flower,1,0.5344259259259259,0.5788703703703704,0.11526041666666667,0.13994791666666667,0,-1,-1,-1,-1
frame_000470,,tomato_flower,1,0.4988425925925926,0.5371759259259259,0.11907291666666667,0.13598958333333336,0,-1,-1,-1,-1
frame_000470,,tomato_flower,1,0.8034907407407407,0.8546296296296296,0.5118125,0.5378437500000001,0,-1,-1,-1,-1
frame_000480,,tomato_flower,1,0.5090555555555555,0.5479444444444445,0.147109375,0.1628125,0,-1,-1,-1,-1
frame_000480,,tomato_flower,1,0.8178796296296296,0.8881481481481482,0.42864583333333334,0.4590625,0,-1,-1,-1,-1
frame_000480,,tomato_flower,1,0.8046296296296296,0.8882407407407407,0.485953125,0.53375,0,-1,-1,-1,-1
frame_000480,,tomato_flower,1,0.583212962962963,0.6181388888888889,0.41386979166666665,0.43689583333333337,0,-1,-1,-1,-1
frame_000480,,tomato_flower,1,0.5388796296296297,0.5638796296296297,0.40771875,0.42735416666666665,0,-1,-1,-1,-1
frame_000480,,tomato_flower,1,0.5269351851851852,0.5621203703703704,0.43549479166666666,0.45945312499999996,0,-1,-1,-1,-1
frame_000480,,tomato_flower,1,0.5032037037037037,0.536537037037037,0.4814114583333333,0.4994635416666667,0,-1,-1,-1,-1
frame_000480,,tomato_flower,1,0.428,0.45994444444444443,0.48115625,0.49609895833333334,0,-1,-1,-1,-1
frame_000480,,tomato_flower,1,0.8572592592592593,0.9123888888888889,0.467953125,0.5168802083333334,0,-1,-1,-1,-1
frame_000480,,tomato_flower,1,0.9534722222222223,1.0,0.4754947916666667,0.5017760416666667,0,-1,-1,-1,-1
frame_000480,,tomato_flower,1,0.5340092592592592,0.5784537037037037,0.11634375,0.14103125,0,-1,-1,-1,-1
frame_000480,,tomato_flower,1,0.49780555555555556,0.5361388888888888,0.12140625,0.13784895833333335,0,-1,-1,-1,-1
frame_000480,,tomato_flower,1,0.7960185185185186,0.8308333333333333,0.53328125,0.5486979166666667,0,-1,-1,-1,-1
frame_000490,,tomato_flower,1,0.5076851851851851,0.546574074074074,0.147109375,0.16473958333333333,0,-1,-1,-1,-1
frame_000490,,tomato_flower,1,0.9249074074074074,0.9757407407407407,0.419375,0.43812500000000004,0,-1,-1,-1,-1
frame_000490,,tomato_flower,1,0.8484166666666666,0.9320277777777778,0.49106770833333335,0.5434895833333333,0,-1,-1,-1,-1
frame_000490,,tomato_flower,1,0.5853703703703704,0.6117592592592593,0.406125,0.4291510416666667,0,-1,-1,-1,-1
frame_000490,,tomato_flower,1,0.5409444444444444,0.5659444444444445,0.401328125,0.42096354166666666,0,-1,-1,-1,-1
frame_000490,,tomato_flower,1,0.5317592592592593,0.5669444444444444,0.43276041666666665,0.44859374999999996,0,-1,-1,-1,-1
frame_000490,,tomato_flower,1,0.5059629629629631,0.5392962962962964,0.47986458333333337,0.49791145833333333,0,-1,-1,-1,-1
frame_000490,,tomato_flower,1,0.4328148148148148,0.46475925925925926,0.4840625,0.49900520833333334,0,-1,-1,-1,-1
frame_000490,,tomato_flower,1,0.8791481481481481,0.9478703703703704,0.43864583333333335,0.4766666666666667,0,-1,-1,-1,-1
frame_000490,,tomato_flower,1,0.9570648148148149,1.0,0.46896875,0.49525,0,-1,-1,-1,-1
frame_000490,,tomato_flower,1,0.5333240740740741,0.5777685185185185,0.11847395833333334,0.14316145833333332,0,-1,-1,-1,-1
frame_000490,,tomato_flower,1,0.4950555555555555,0.5333888888888888,0.12489062499999999,0.14133333333333334,0,-1,-1,-1,-1
frame_000490,,tomato_flower,1,0.8043518518518519,0.8308333333333333,0.53328125,0.5463020833333334,0,-1,-1,-1,-1
frame_000490,,tomato_flower,1,0.9113888888888888,0.9568333333333334,0.48154166666666665,0.5254583333333334,0,-1,-1,-1,-1
frame_000500,,tomato_flower,1,0.5110185185185185,0.5457407407407407,0.15291666666666667,0.16822916666666668,0,-1,-1,-1,-1
frame_000500,,tomato_flower,1,0.82675,0.8775833333333333,0.36918229166666666,0.38958333333333334,0,-1,-1,-1,-1
frame_000500,,tomato_flower,1,0.8014166666666667,0.8737037037037038,0.45258333333333334,0.4953125,0,-1,-1,-1,-1
frame_000500,,tomato_flower,1,0.5808703703703704,0.610037037037037,0.40554166666666663,0.4285833333333333,0,-1,-1,-1,-1
frame_000500,,tomato_flower,1,0.53475,0.55975,0.4044270833333333,0.4240625,0,-1,-1,-1,-1
frame_000500,,tomato_flower,1,0.5351851851851852,0.5665925925925925,0.43645833333333334,0.4497552083333333,0,-1,-1,-1,-1
frame_000500,,tomato_flower,1,0.5059629629629631,0.5416666666666666,0.481203125,0.49994791666666666,0,-1,-1,-1,-1
frame_000500,,tomato_flower,1,0.43137037037037035,0.4633148148148148,0.481390625,0.4967916666666667,0,-1,-1,-1,-1
frame_000500,,tomato_flower,1,0.7958703703703703,0.861574074074074,0.3944739583333333,0.42578125,0,-1,-1,-1,-1
frame_000500,,tomato_flower,1,0.9606481481481481,1.0,0.46244270833333334,0.4887239583333333,0,-1,-1,-1,-1
frame_000500,,tomato_flower,1,0.5304351851851852,0.5748796296296297,0.12126041666666666,0.14594791666666668,0,-1,-1,-1,-1
frame_000500,,tomato_flower,1,0.49339814814814814,0.5317314814814814,0.12675,0.14319270833333334,0,-1,-1,-1,-1
frame_000500,,tomato_flower,1,0.8400000000000001,0.8968518518518519,0.4901145833333333,0.5118229166666667,0,-1,-1,-1,-1
frame_000500,,tomato_flower,1,0.8423796296296296,0.8943518518518518,0.42967187500000004,0.47828125,0,-1,-1,-1,-1
frame_000510,,tomato_flower,1,0.5096388888888889,0.5443611111111111,0.15359375,0.16890625,0,-1,-1,-1,-1
frame_000510,,tomato_flower,1,0.7666666666666667,0.83,0.348765625,0.38656250000000003,0,-1,-1,-1,-1
frame_000510,,tomato_flower,1,0.7627499999999999,0.8285185185185184,0.41811458333333335,0.4568229166666667,0,-1,-1,-1,-1
frame_000510,,tomato_flower,1,0.5771296296296295,0.6125185185185185,0.4136770833333333,0.43671875,0,-1,-1,-1,-1
frame_000510,,tomato_flower,1,0.5351666666666667,0.5601666666666667,0.4102395833333333,0.42986979166666667,0,-1,-1,-1,-1
frame_000510,,tomato_flower,1,0.5306388888888889,0.5620555555555555,0.440640625,0.4539375,0,-1,-1,-1,-1
frame_000510,,tomato_flower,1,0.5051296296296296,0.5408425925925926,0.481203125,0.49994791666666666,0,-1,-1,-1,-1
frame_000510,,tomato_flower,1,0.42992592592592593,0.4618703703703704,0.47871874999999997,0.4945833333333333,0,-1,-1,-1,-1
frame_000510,,tomato_flower,1,0.7917037037037037,0.8574074074074074,0.39280208333333333,0.43713541666666667,0,-1,-1,-1,-1
frame_000510,,tomato_flower,1,0.9478055555555556,0.999287037037037,0.45521354166666667,0.4815,0,-1,-1,-1,-1
frame_000510,,tomato_flower,1,0.5304351851851852,0.5748796296296297,0.12120312500000001,0.145890625,0,-1,-1,-1,-1
frame_000510,,tomato_flower,1,0.4921944444444445,0.5305277777777778,0.12713541666666667,0.14358333333333334,0,-1,-1,-1,-1
frame_000510,,tomato_flower,1,0.8242962962962963,0.8811481481481481,0.4760625,0.49777083333333333,0,-1,-1,-1,-1
frame_000520,,tomato_flower,1,0.5082685185185185,0.5429907407407407,0.15427083333333333,0.16958333333333334,0,-1,-1,-1,-1
frame_000520,,tomato_flower,1,0.7907685185185185,0.8530555555555556,0.3421822916666667,0.37609375,0,-1,-1,-1,-1
frame_000520,,tomato_flower,1,0.7820277777777778,0.8419444444444444,0.404171875,0.4452083333333333,0,-1,-1,-1,-1
frame_000520,,tomato_flower,1,0.5799074074074073,0.6135462962962963,0.42103125,0.444078125,0,-1,-1,-1,-1
frame_000520,,tomato_flower,1,0.5382592592592593,0.5632592592592593,0.4098489583333333,0.42948437500000003,0,-1,-1,-1,-1
frame_000520,,tomato_flower,1,0.5265092592592593,0.5599999999999999,0.43911458333333336,0.45703125,0,-1,-1,-1,-1
frame_000520,,tomato_flower,1,0.5023796296296297,0.5380833333333334,0.48033333333333333,0.499078125,0,-1,-1,-1,-1
frame_000520,,tomato_flower,1,0.4302685185185185,0.46221296296296294,0.4810416666666667,0.49690625,0,-1,-1,-1,-1
frame_000520,,tomato_flower,1,0.8051296296296296,0.8736111111111111,0.3829166666666667,0.428421875,0,-1,-1,-1,-1
frame_000520,,tomato_flower,1,0.9519351851851852,1.0,0.450375,0.47665624999999995,0,-1,-1,-1,-1
frame_000520,,tomato_flower,1,0.5304351851851852,0.5748796296296297,0.12114583333333333,0.14583333333333334,0,-1,-1,-1,-1
frame_000520,,tomato_flower,1,0.4909907407407407,0.529324074074074,0.12752604166666667,0.14396875,0,-1,-1,-1,-1
frame_000520,,tomato_flower,1,0.8332407407407407,0.8873425925925926,0.4727604166666667,0.49370312499999996,0,-1,-1,-1,-1
frame_000530,,tomato_flower,1,0.5087407407407408,0.5449074074074074,0.15211979166666667,0.16743229166666668,0,-1,-1,-1,-1
frame_000530,,tomato_flower,1,0.8136111111111112,0.8801851851851852,0.348609375,0.38252083333333337,0,-1,-1,-1,-1
frame_000530,,tomato_flower,1,0.8073148148148148,0.8642592592592593,0.41226041666666663,0.45859375,0,-1,-1,-1,-1
frame_000530,,tomato_flower,1,0.5775,0.6036111111111111,0.42761979166666664,0.4506614583333333,0,-1,-1,-1,-1
frame_000530,,tomato_flower,1,0.5406666666666666,0.5656666666666667,0.4117864583333333,0.431421875,0,-1,-1,-1,-1
frame_000530,,tomato_flower,1,0.5223796296296296,0.5558703703703703,0.43989062500000004,0.45780729166666667,0,-1,-1,-1,-1
frame_000530,,tomato_flower,1,0.49962962962962965,0.5353333333333333,0.4794583333333333,0.49820312499999997,0,-1,-1,-1,-1
frame_000530,,tomato_flower,1,0.4292407407407407,0.4611851851851852,0.4824010416666667,0.498265625,0,-1,-1,-1,-1
frame_000530,,tomato_flower,1,0.8358240740740741,0.9014814814814816,0.39696875,0.44567708333333333,0,-1,-1,-1,-1
frame_000530,,tomato_flower,1,0.957388888888889,1.0,0.45065104166666664,0.4769375,0,-1,-1,-1,-1
frame_000530,,tomato_flower,1,0.5304351851851852,0.5748796296296297,0.12108854166666667,0.14577604166666666,0,-1,-1,-1,-1
frame_000530,,tomato_flower,1,0.4932592592592593,0.5315925925925926,0.12659375,0.14304166666666665,0,-1,-1,-1,-1
frame_000530,,tomato_flower,1,0.836212962962963,0.8903148148148148,0.468296875,0.48923958333333334,0,-1,-1,-1,-1
frame_000540,,tomato_flower,1,0.5088611111111112,0.5457407407407407,0.15077604166666667,0.16608854166666667,0,-1,-1,-1,-1
frame_000540,,tomato_flower,1,0.7874074074074073,0.8480555555555556,0.349609375,0.39223958333333336,0,-1,-1,-1,-1
frame_000540,,tomato_flower,1,0.7705925925925926,0.8287037037037037,0.42048958333333336,0.4708333333333333,0,-1,-1,-1,-1
frame_000540,,tomato_flower,1,0.5852407407407407,0.6113611111111111,0.4208385416666667,0.44388541666666664,0,-1,-1,-1,-1
frame_000540,,tomato_flower,1,0.5357962962962962,0.5607962962962962,0.4138854166666667,0.43352083333333336,0,-1,-1,-1,-1
frame_000540,,tomato_flower,1,0.5223796296296296,0.5570370370370371,0.43989062500000004,0.46020833333333333,0,-1,-1,-1,-1
frame_000540,,tomato_flower,1,0.5039259259259259,0.5396388888888889,0.48107291666666663,0.49981770833333333,0,-1,-1,-1,-1
frame_000540,,tomato_flower,1,0.4292407407407407,0.4608703703703704,0.4824010416666667,0.498765625,0,-1,-1,-1,-1
frame_000540,,tomato_flower,1,0.7993888888888889,0.8650462962962963,0.406171875,0.4540625,0,-1,-1,-1,-1
frame_000540,,tomato_flower,1,0.9358703703703704,0.9902777777777778,0.456625,0.48290625,0,-1,-1,-1,-1
frame_000540,,tomato_flower,1,0.5304351851851852,0.5748796296296297,0.12103124999999999,0.14571874999999998,0,-1,-1,-1,-1
frame_000540,,tomato_flower,1,0.495537037037037,0.5338703703703704,0.12566666666666668,0.142109375,0,-1,-1,-1,-1
frame_000540,,tomato_flower,1,0.8106851851851852,0.8647870370370371,0.4807239583333333,0.5016666666666667,0,-1,-1,-1,-1
frame_000550,,tomato_flower,1,0.5089814814814815,0.546574074074074,0.1494322916666667,0.16474479166666667,0,-1,-1,-1,-1
frame_000550,,tomato_flower,1,0.7016666666666667,0.7741944444444444,0.3780572916666667,0.42348958333333336,0,-1,-1,-1,-1
frame_000550,,tomato_flower,1,0.7169351851851852,0.7833333333333333,0.4524427083333334,0.49390625,0,-1,-1,-1,-1
frame_000550,,tomato_flower,1,0.5663611111111111,0.5924722222222222,0.4186875,0.44078124999999996,0,-1,-1,-1,-1
frame_000550,,tomato_flower,1,0.52025,0.5428703703703703,0.4163020833333333,0.43312500000000004,0,-1,-1,-1,-1
frame_000550,,tomato_flower,1,0.5175925925925926,0.5522592592592593,0.44042708333333336,0.46074479166666665,0,-1,-1,-1,-1
frame_000550,,tomato_flower,1,0.5039259259259259,0.5376851851851853,0.483875,0.5026197916666667,0,-1,-1,-1,-1
frame_000550,,tomato_flower,1,0.4292407407407407,0.46055555555555555,0.4824010416666667,0.49927083333333333,0,-1,-1,-1,-1
frame_000550,,tomato_flower,1,0.7434259259259259,0.8016388888888889,0.428921875,0.47890625,0,-1,-1,-1,-1
frame_000550,,tomato_flower,1,0.9068981481481482,0.9552777777777778,0.46582291666666664,0.48921875,0,-1,-1,-1,-1
frame_000550,,tomato_flower,1,0.5320277777777778,0.5764722222222223,0.11878645833333333,0.14347395833333335,0,-1,-1,-1,-1
frame_000550,,tomato_flower,1,0.4973240740740741,0.5356574074074074,0.12420833333333332,0.14065104166666667,0,-1,-1,-1,-1
frame_000550,,tomato_flower,1,0.7776944444444445,0.8317962962962964,0.48959895833333333,0.513125,0,-1,-1,-1,-1
frame_000560,,tomato_flower,1,0.5079814814814815,0.5455740740740741,0.14905729166666667,0.16436979166666665,0,-1,-1,-1,-1
frame_000560,,tomato_flower,1,0.6488888888888888,0.7156666666666667,0.40387500000000004,0.44609375,0,-1,-1,-1,-1
frame_000560,,tomato_flower,1,0.667212962962963,0.7324074074074074,0.46777083333333336,0.51046875,0,-1,-1,-1,-1
frame_000560,,tomato_flower,1,0.5793055555555555,0.6054166666666667,0.44031770833333334,0.459375,0,-1,-1,-1,-1
frame_000560,,tomato_flower,1,0.5337962962962963,0.5564166666666667,0.42941145833333333,0.446234375,0,-1,-1,-1,-1
frame_000560,,tomato_flower,1,0.5210370370370371,0.5556944444444444,0.44681770833333334,0.46848958333333335,0,-1,-1,-1,-1
frame_000560,,tomato_flower,1,0.5012962962962962,0.5350555555555556,0.48280208333333335,0.5015468750000001,0,-1,-1,-1,-1
frame_000560,,tomato_flower,1,0.43019444444444443,0.4615092592592593,0.4842135416666667,0.5010885416666667,0,-1,-1,-1,-1
frame_000560,,tomato_flower,1,0.6896296296296296,0.7409166666666667,0.45192187500000003,0.50015625,0,-1,-1,-1,-1
frame_000560,,tomato_flower,1,0.8741944444444444,0.9225740740740741,0.4747291666666667,0.498125,0,-1,-1,-1,-1
frame_000560,,tomato_flower,1,0.5349999999999999,0.5772962962962963,0.11757291666666667,0.14226041666666667,0,-1,-1,-1,-1
frame_000560,,tomato_flower,1,0.49533333333333335,0.5336666666666667,0.12318229166666667,0.139625,0,-1,-1,-1,-1
frame_000560,,tomato_flower,1,0.749,0.8031018518518519,0.504796875,0.5283229166666666,0,-1,-1,-1,-1
frame_000570,,tomato_flower,1,0.5078703703703704,0.5454537037037037,0.14966145833333336,0.16497395833333334,0,-1,-1,-1,-1
frame_000570,,tomato_flower,1,0.630638888888889,0.6974166666666667,0.4257604166666667,0.46797395833333333,0,-1,-1,-1,-1
frame_000570,,tomato_flower,1,0.6592962962962963,0.7258333333333333,0.4873333333333333,0.5315625,0,-1,-1,-1,-1
frame_000570,,tomato_flower,1,0.5783518518518519,0.604462962962963,0.42686979166666666,0.4482291666666667,0,-1,-1,-1,-1
frame_000570,,tomato_flower,1,0.5378611111111111,0.5621296296296296,0.41598958333333336,0.434265625,0,-1,-1,-1,-1
frame_000570,,tomato_flower,1,0.5212777777777778,0.5559351851851851,0.44318749999999996,0.46485937499999996,0,-1,-1,-1,-1
frame_000570,,tomato_flower,1,0.5053703703703704,0.5357685185185185,0.485625,0.5043697916666666,0,-1,-1,-1,-1
frame_000570,,tomato_flower,1,0.4311481481481481,0.46247222222222223,0.48603124999999997,0.5029010416666667,0,-1,-1,-1,-1
frame_000570,,tomato_flower,1,0.6834351851851852,0.7343518518518519,0.46992708333333333,0.5168229166666667,0,-1,-1,-1,-1
